"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.566601293E1,4.999290109E-1,-5.328099728E-1,1.160153985E0,1.371048049E0
2.567101112E1,2.402340025E-1,-4.723750055E-1,7.911990285E-1,9.522848442E-1
2.567600932E1,2.402340025E-1,-4.723750055E-1,7.911990285E-1,9.522848442E-1
2.568100604E1,2.402340025E-1,-4.723750055E-1,7.911990285E-1,9.522848442E-1
2.568600278E1,2.402340025E-1,-4.723750055E-1,7.911990285E-1,9.522848442E-1
2.569099985E1,5.826700106E-2,-3.278770149E-1,5.033419728E-1,6.035325359E-1
2.569599693E1,5.826700106E-2,-3.278770149E-1,5.033419728E-1,6.035325359E-1
2.570099415E1,5.826700106E-2,-3.278770149E-1,5.033419728E-1,6.035325359E-1
2.570599138E1,5.826700106E-2,-3.278770149E-1,5.033419728E-1,6.035325359E-1
2.571098830E1,1.608549953E-1,-1.544429958E-1,3.345330060E-1,4.020439037E-1
2.571598523E1,1.608549953E-1,-1.544429958E-1,3.345330060E-1,4.020439037E-1
2.572098229E1,1.608549953E-1,-1.544429958E-1,3.345330060E-1,4.020439037E-1
2.572597937E1,1.608549953E-1,-1.544429958E-1,3.345330060E-1,4.020439037E-1
2.573097677E1,3.032749891E-1,7.515999954E-3,2.721250057E-1,4.075343274E-1
2.573597416E1,3.032749891E-1,7.515999954E-3,2.721250057E-1,4.075343274E-1
2.574097283E1,3.032749891E-1,7.515999954E-3,2.721250057E-1,4.075343274E-1
2.574597148E1,3.032749891E-1,7.515999954E-3,2.721250057E-1,4.075343274E-1
2.575096914E1,5.810520053E-1,1.461299956E-1,2.478750050E-1,6.483960415E-1
2.575596679E1,5.810520053E-1,1.461299956E-1,2.478750050E-1,6.483960415E-1
2.576096513E1,5.810520053E-1,1.461299956E-1,2.478750050E-1,6.483960415E-1
2.576596347E1,5.810520053E-1,1.461299956E-1,2.478750050E-1,6.483960415E-1
2.577096086E1,7.479069829E-1,2.638320029E-1,2.001630068E-1,8.179470705E-1
2.577595824E1,7.479069829E-1,2.638320029E-1,2.001630068E-1,8.179470705E-1
2.578095547E1,7.479069829E-1,2.638320029E-1,2.001630068E-1,8.179470705E-1
2.578595271E1,7.479069829E-1,2.638320029E-1,2.001630068E-1,8.179470705E-1
2.579094990E1,7.747189999E-1,3.579199910E-1,1.197090000E-1,8.617577928E-1
2.579594709E1,7.747189999E-1,3.579199910E-1,1.197090000E-1,8.617577928E-1
2.580094405E1,7.747189999E-1,3.579199910E-1,1.197090000E-1,8.617577928E-1
2.580594101E1,7.747189999E-1,3.579199910E-1,1.197090000E-1,8.617577928E-1
2.581093805E1,5.716009736E-1,4.212830067E-1,3.135000169E-2,7.107670978E-1
2.581593509E1,5.716009736E-1,4.212830067E-1,3.135000169E-2,7.107670978E-1
2.582093263E1,5.716009736E-1,4.212830067E-1,3.135000169E-2,7.107670978E-1
2.582593017E1,5.716009736E-1,4.212830067E-1,3.135000169E-2,7.107670978E-1
2.583092682E1,3.624410033E-1,4.545759857E-1,-3.560600057E-2,5.824693940E-1
2.583592347E1,3.624410033E-1,4.545759857E-1,-3.560600057E-2,5.824693940E-1
2.584092132E1,3.624410033E-1,4.545759857E-1,-3.560600057E-2,5.824693940E-1
2.584591917E1,3.624410033E-1,4.545759857E-1,-3.560600057E-2,5.824693940E-1
2.585091605E1,1.375239938E-1,4.654659927E-1,-7.340999693E-2,4.908772422E-1
2.585591294E1,1.375239938E-1,4.654659927E-1,-7.340999693E-2,4.908772422E-1
2.586091082E1,1.375239938E-1,4.654659927E-1,-7.340999693E-2,4.908772422E-1
2.586590870E1,1.375239938E-1,4.654659927E-1,-7.340999693E-2,4.908772422E-1
2.587090578E1,-8.724699914E-2,4.629389942E-1,-9.197200090E-2,4.799827082E-1
2.587590285E1,-8.724699914E-2,4.629389942E-1,-9.197200090E-2,4.799827082E-1
2.588090010E1,-8.724699914E-2,4.629389942E-1,-9.197200090E-2,4.799827082E-1
2.588589733E1,-8.724699914E-2,4.629389942E-1,-9.197200090E-2,4.799827082E-1
2.589089456E1,-2.870579958E-1,4.553950131E-1,-1.039649993E-1,5.482660230E-1
2.589589179E1,-2.870579958E-1,4.553950131E-1,-1.039649993E-1,5.482660230E-1
2.590088963E1,-2.870579958E-1,4.553950131E-1,-1.039649993E-1,5.482660230E-1
2.590588748E1,-2.870579958E-1,4.553950131E-1,-1.039649993E-1,5.482660230E-1
2.591088424E1,-4.352020025E-1,4.485529959E-1,-1.306650043E-1,6.384934741E-1
2.591588101E1,-4.352020025E-1,4.485529959E-1,-1.306650043E-1,6.384934741E-1
2.592087834E1,-4.352020025E-1,4.485529959E-1,-1.306650043E-1,6.384934741E-1
2.592587568E1,-4.352020025E-1,4.485529959E-1,-1.306650043E-1,6.384934741E-1
2.593087307E1,-5.255259871E-1,4.420509934E-1,-1.663500071E-1,7.065825987E-1
2.593587050E1,-5.255259871E-1,4.420509934E-1,-1.663500071E-1,7.065825987E-1
2.594086819E1,-5.255259871E-1,4.420509934E-1,-1.663500071E-1,7.065825987E-1
2.594586588E1,-5.255259871E-1,4.420509934E-1,-1.663500071E-1,7.065825987E-1
2.595086338E1,-5.538520217E-1,4.253770113E-1,-1.742690057E-1,7.197689560E-1
2.595586088E1,-5.538520217E-1,4.253770113E-1,-1.742690057E-1,7.197689560E-1
2.596085890E1,-5.538520217E-1,4.253770113E-1,-1.742690057E-1,7.197689560E-1
2.596585694E1,-5.538520217E-1,4.253770113E-1,-1.742690057E-1,7.197689560E-1
2.597085479E1,-5.341979861E-1,3.864809871E-1,-1.089690030E-1,6.682883250E-1
2.597585263E1,-5.341979861E-1,3.864809871E-1,-1.089690030E-1,6.682883250E-1
2.598084986E1,-5.341979861E-1,3.864809871E-1,-1.089690030E-1,6.682883250E-1
2.598584709E1,-5.341979861E-1,3.864809871E-1,-1.089690030E-1,6.682883250E-1
2.599084463E1,-5.185409784E-1,3.533909917E-1,1.735329926E-1,6.510634676E-1
2.599584217E1,-5.185409784E-1,3.533909917E-1,1.735329926E-1,6.510634676E-1
2.600083927E1,-5.185409784E-1,3.533909917E-1,1.735329926E-1,6.510634676E-1
2.600583634E1,-5.185409784E-1,3.533909917E-1,1.735329926E-1,6.510634676E-1
2.601083373E1,-5.319709778E-1,3.663929999E-1,4.633049965E-1,7.949141283E-1
2.601583111E1,-5.319709778E-1,3.663929999E-1,4.633049965E-1,7.949141283E-1
2.602082861E1,-5.319709778E-1,3.663929999E-1,4.633049965E-1,7.949141283E-1
2.602582611E1,-5.319709778E-1,3.663929999E-1,4.633049965E-1,7.949141283E-1
2.603082396E1,-5.045019984E-1,4.105310142E-1,8.798369765E-1,1.094153136E0
2.603582181E1,-5.045019984E-1,4.105310142E-1,8.798369765E-1,1.094153136E0
2.604081924E1,-5.045019984E-1,4.105310142E-1,8.798369765E-1,1.094153136E0
2.604581667E1,-5.045019984E-1,4.105310142E-1,8.798369765E-1,1.094153136E0
2.605081371E1,-3.979580104E-1,4.500960112E-1,1.232435942E0,1.371078170E0
2.605581074E1,-3.979580104E-1,4.500960112E-1,1.232435942E0,1.371078170E0
2.606080803E1,-3.979580104E-1,4.500960112E-1,1.232435942E0,1.371078170E0
2.606580530E1,-3.979580104E-1,4.500960112E-1,1.232435942E0,1.371078170E0
2.607080313E1,-2.248319983E-1,4.513440132E-1,1.506194949E0,1.588358924E0
2.607580094E1,-2.248319983E-1,4.513440132E-1,1.506194949E0,1.588358924E0
2.608079836E1,-2.248319983E-1,4.513440132E-1,1.506194949E0,1.588358924E0
2.608579578E1,-2.248319983E-1,4.513440132E-1,1.506194949E0,1.588358924E0
2.609079268E1,-3.842600062E-2,3.875229955E-1,1.679520011E0,1.724076012E0
2.609578957E1,-3.842600062E-2,3.875229955E-1,1.679520011E0,1.724076012E0
2.610078669E1,-3.842600062E-2,3.875229955E-1,1.679520011E0,1.724076012E0
2.610578381E1,-3.842600062E-2,3.875229955E-1,1.679520011E0,1.724076012E0
2.611078134E1,1.177150011E-1,1.421079934E-1,1.786178946E0,1.795685588E0
2.611577888E1,1.177150011E-1,1.421079934E-1,1.786178946E0,1.795685588E0
2.612077686E1,1.177150011E-1,1.421079934E-1,1.786178946E0,1.795685588E0
2.612577482E1,1.177150011E-1,1.421079934E-1,1.786178946E0,1.795685588E0
2.613077088E1,2.104389966E-1,-9.358499944E-2,1.858003020E0,1.872222729E0
2.613576692E1,2.104389966E-1,-9.358499944E-2,1.858003020E0,1.872222729E0
2.614076363E1,2.104389966E-1,-9.358499944E-2,1.858003020E0,1.872222729E0
2.614576036E1,2.104389966E-1,-9.358499944E-2,1.858003020E0,1.872222729E0
2.615075790E1,6.823600084E-2,-2.944430113E-1,1.863451958E0,1.887804555E0
2.615575544E1,6.823600084E-2,-2.944430113E-1,1.863451958E0,1.887804555E0
2.616075159E1,6.823600084E-2,-2.944430113E-1,1.863451958E0,1.887804555E0
2.616574775E1,6.823600084E-2,-2.944430113E-1,1.863451958E0,1.887804555E0
2.617074513E1,-2.577199936E-1,-4.346359968E-1,1.608934045E0,1.686415372E0
2.617574252E1,-2.577199936E-1,-4.346359968E-1,1.608934045E0,1.686415372E0
2.618073966E1,-2.577199936E-1,-4.346359968E-1,1.608934045E0,1.686415372E0
2.618573677E1,-2.577199936E-1,-4.346359968E-1,1.608934045E0,1.686415372E0
2.619073431E1,-5.248079896E-1,-5.011199713E-1,1.164080977E0,1.371724890E0
2.619573185E1,-5.248079896E-1,-5.011199713E-1,1.164080977E0,1.371724890E0
2.620072867E1,-5.248079896E-1,-5.011199713E-1,1.164080977E0,1.371724890E0
2.620572544E1,-5.248079896E-1,-5.011199713E-1,1.164080977E0,1.371724890E0
2.621072342E1,-6.912130117E-1,-4.955359995E-1,6.092079878E-1,1.046167160E0
2.621572138E1,-6.912130117E-1,-4.955359995E-1,6.092079878E-1,1.046167160E0
2.622071865E1,-6.912130117E-1,-4.955359995E-1,6.092079878E-1,1.046167160E0
2.622571592E1,-6.912130117E-1,-4.955359995E-1,6.092079878E-1,1.046167160E0
2.623071342E1,-7.507359982E-1,-4.246410131E-1,1.380819976E-1,8.734936560E-1
2.623571092E1,-7.507359982E-1,-4.246410131E-1,1.380819976E-1,8.734936560E-1
2.624070818E1,-7.507359982E-1,-4.246410131E-1,1.380819976E-1,8.734936560E-1
2.624570546E1,-7.507359982E-1,-4.246410131E-1,1.380819976E-1,8.734936560E-1
2.625070238E1,-7.170940042E-1,-3.117389977E-1,-2.324109972E-1,8.157327289E-1
2.625569930E1,-7.170940042E-1,-3.117389977E-1,-2.324109972E-1,8.157327289E-1
2.626069755E1,-7.170940042E-1,-3.117389977E-1,-2.324109972E-1,8.157327289E-1
2.626569582E1,-7.170940042E-1,-3.117389977E-1,-2.324109972E-1,8.157327289E-1
2.627069278E1,-4.580770135E-1,-1.896660030E-1,-4.388090074E-1,6.620884291E-1
2.627568974E1,-4.580770135E-1,-1.896660030E-1,-4.388090074E-1,6.620884291E-1
2.628068708E1,-4.580770135E-1,-1.896660030E-1,-4.388090074E-1,6.620884291E-1
2.628568442E1,-4.580770135E-1,-1.896660030E-1,-4.388090074E-1,6.620884291E-1
2.629068196E1,-2.058099955E-1,-9.073700011E-2,-3.562659919E-1,4.213269686E-1
2.629567950E1,-2.058099955E-1,-9.073700011E-2,-3.562659919E-1,4.213269686E-1
2.630067614E1,-2.058099955E-1,-9.073700011E-2,-3.562659919E-1,4.213269686E-1
2.630567280E1,-2.058099955E-1,-9.073700011E-2,-3.562659919E-1,4.213269686E-1
2.631067003E1,5.137300119E-2,-1.775399968E-2,-8.462999761E-2,1.005814409E-1
2.631566726E1,5.137300119E-2,-1.775399968E-2,-8.462999761E-2,1.005814409E-1
2.632066506E1,5.137300119E-2,-1.775399968E-2,-8.462999761E-2,1.005814409E-1
2.632566287E1,5.137300119E-2,-1.775399968E-2,-8.462999761E-2,1.005814409E-1
2.633065947E1,2.755190134E-1,2.980799973E-2,1.583250016E-1,3.191646123E-1
2.633565608E1,2.755190134E-1,2.980799973E-2,1.583250016E-1,3.191646123E-1
2.634065253E1,2.755190134E-1,2.980799973E-2,1.583250016E-1,3.191646123E-1
2.634564899E1,2.755190134E-1,2.980799973E-2,1.583250016E-1,3.191646123E-1
2.635064669E1,4.378759861E-1,5.971800163E-2,3.794139922E-1,5.824573773E-1
2.635564438E1,4.378759861E-1,5.971800163E-2,3.794139922E-1,5.824573773E-1
2.636064145E1,4.378759861E-1,5.971800163E-2,3.794139922E-1,5.824573773E-1
2.636563853E1,4.378759861E-1,5.971800163E-2,3.794139922E-1,5.824573773E-1
2.637063699E1,5.214689970E-1,7.055000216E-2,5.368139744E-1,7.517156781E-1
2.637563546E1,5.214689970E-1,7.055000216E-2,5.368139744E-1,7.517156781E-1
2.638063305E1,5.214689970E-1,7.055000216E-2,5.368139744E-1,7.517156781E-1
2.638563063E1,5.214689970E-1,7.055000216E-2,5.368139744E-1,7.517156781E-1
2.639062755E1,5.545089841E-1,6.408099830E-2,6.058809757E-1,8.238193640E-1
2.639562447E1,5.545089841E-1,6.408099830E-2,6.058809757E-1,8.238193640E-1
2.640062076E1,5.545089841E-1,6.408099830E-2,6.058809757E-1,8.238193640E-1
2.640561707E1,5.545089841E-1,6.408099830E-2,6.058809757E-1,8.238193640E-1
2.641061396E1,5.851650238E-1,3.890699893E-2,6.180610061E-1,8.520160015E-1
2.641561084E1,5.851650238E-1,3.890699893E-2,6.180610061E-1,8.520160015E-1
2.642060858E1,5.851650238E-1,3.890699893E-2,6.180610061E-1,8.520160015E-1
2.642560631E1,5.851650238E-1,3.890699893E-2,6.180610061E-1,8.520160015E-1
2.643060384E1,6.357060075E-1,1.519999932E-4,6.067810059E-1,8.788090465E-1
2.643560138E1,6.357060075E-1,1.519999932E-4,6.067810059E-1,8.788090465E-1
2.644059841E1,6.357060075E-1,1.519999932E-4,6.067810059E-1,8.788090465E-1
2.644559545E1,6.357060075E-1,1.519999932E-4,6.067810059E-1,8.788090465E-1
2.645059221E1,6.837180257E-1,-5.722700059E-2,5.800009966E-1,8.984132815E-1
2.645558898E1,6.837180257E-1,-5.722700059E-2,5.800009966E-1,8.984132815E-1
2.646058640E1,6.837180257E-1,-5.722700059E-2,5.800009966E-1,8.984132815E-1
2.646558383E1,6.837180257E-1,-5.722700059E-2,5.800009966E-1,8.984132815E-1
2.647058117E1,6.999859810E-1,-1.285250038E-1,5.210649967E-1,8.820474936E-1
2.647557852E1,6.999859810E-1,-1.285250038E-1,5.210649967E-1,8.820474936E-1
2.648057558E1,6.999859810E-1,-1.285250038E-1,5.210649967E-1,8.820474936E-1
2.648557266E1,6.999859810E-1,-1.285250038E-1,5.210649967E-1,8.820474936E-1
2.649056943E1,6.596109867E-1,-2.042569965E-1,4.036580026E-1,7.998420828E-1
2.649556620E1,6.596109867E-1,-2.042569965E-1,4.036580026E-1,7.998420828E-1
2.650056300E1,6.596109867E-1,-2.042569965E-1,4.036580026E-1,7.998420828E-1
2.650555981E1,6.596109867E-1,-2.042569965E-1,4.036580026E-1,7.998420828E-1
2.651055658E1,5.583500266E-1,-2.693330050E-1,2.548379898E-1,6.702517593E-1
2.651555335E1,5.583500266E-1,-2.693330050E-1,2.548379898E-1,6.702517593E-1
2.652055041E1,5.583500266E-1,-2.693330050E-1,2.548379898E-1,6.702517593E-1
2.652554745E1,5.583500266E-1,-2.693330050E-1,2.548379898E-1,6.702517593E-1
2.653054456E1,4.254150093E-1,-2.962569892E-1,1.146330014E-1,5.309301826E-1
2.653554168E1,4.254150093E-1,-2.962569892E-1,1.146330014E-1,5.309301826E-1
2.654053953E1,4.254150093E-1,-2.962569892E-1,1.146330014E-1,5.309301826E-1
2.654553738E1,4.254150093E-1,-2.962569892E-1,1.146330014E-1,5.309301826E-1
2.655053489E1,2.845939994E-1,-2.561750114E-1,2.165599912E-2,3.835210076E-1
2.655553239E1,2.845939994E-1,-2.561750114E-1,2.165599912E-2,3.835210076E-1
2.656053040E1,2.845939994E-1,-2.561750114E-1,2.165599912E-2,3.835210076E-1
2.656552844E1,2.845939994E-1,-2.561750114E-1,2.165599912E-2,3.835210076E-1
2.657052578E1,1.721509993E-1,-1.534460038E-1,-3.247400001E-2,2.328866748E-1
2.657552313E1,1.721509993E-1,-1.534460038E-1,-3.247400001E-2,2.328866748E-1
2.658051946E1,1.721509993E-1,-1.534460038E-1,-3.247400001E-2,2.328866748E-1
2.658551581E1,1.721509993E-1,-1.534460038E-1,-3.247400001E-2,2.328866748E-1
2.659051258E1,1.295890063E-1,-2.557599917E-2,-6.962399930E-2,1.493149141E-1
2.659550935E1,1.295890063E-1,-2.557599917E-2,-6.962399930E-2,1.493149141E-1
2.660050623E1,1.295890063E-1,-2.557599917E-2,-6.962399930E-2,1.493149141E-1
2.660550312E1,1.295890063E-1,-2.557599917E-2,-6.962399930E-2,1.493149141E-1
2.661049958E1,3.044930100E-1,7.664799690E-2,-9.211699665E-2,3.272253805E-1
2.661549604E1,3.044930100E-1,7.664799690E-2,-9.211699665E-2,3.272253805E-1
2.662049327E1,3.044930100E-1,7.664799690E-2,-9.211699665E-2,3.272253805E-1
2.662549050E1,3.044930100E-1,7.664799690E-2,-9.211699665E-2,3.272253805E-1
2.663048727E1,4.770919979E-1,1.264179945E-1,-6.233699992E-2,4.974778239E-1
2.663548404E1,4.770919979E-1,1.264179945E-1,-6.233699992E-2,4.974778239E-1
2.664048190E1,4.770919979E-1,1.264179945E-1,-6.233699992E-2,4.974778239E-1
2.664547979E1,4.770919979E-1,1.264179945E-1,-6.233699992E-2,4.974778239E-1
2.665047636E1,6.059389710E-1,1.061739996E-1,1.871509999E-1,6.430089047E-1
2.665547294E1,6.059389710E-1,1.061739996E-1,1.871509999E-1,6.430089047E-1
2.666047018E1,6.059389710E-1,1.061739996E-1,1.871509999E-1,6.430089047E-1
2.666546745E1,6.059389710E-1,1.061739996E-1,1.871509999E-1,6.430089047E-1
2.667046480E1,6.581689715E-1,7.606000174E-3,6.438009739E-1,9.207192516E-1
2.667546214E1,6.581689715E-1,7.606000174E-3,6.438009739E-1,9.207192516E-1
2.668045864E1,6.581689715E-1,7.606000174E-3,6.438009739E-1,9.207192516E-1
2.668545514E1,6.581689715E-1,7.606000174E-3,6.438009739E-1,9.207192516E-1
2.669045218E1,6.209499836E-1,-2.467329949E-1,1.068591952E0,1.260295526E0
2.669544922E1,6.209499836E-1,-2.467329949E-1,1.068591952E0,1.260295526E0
2.670044650E1,6.209499836E-1,-2.467329949E-1,1.068591952E0,1.260295526E0
2.670544377E1,6.209499836E-1,-2.467329949E-1,1.068591952E0,1.260295526E0
2.671044111E1,3.627890050E-1,-4.401000142E-1,1.428450942E0,1.538107922E0
2.671543846E1,3.627890050E-1,-4.401000142E-1,1.428450942E0,1.538107922E0
2.672043584E1,3.627890050E-1,-4.401000142E-1,1.428450942E0,1.538107922E0
2.672543322E1,3.627890050E-1,-4.401000142E-1,1.428450942E0,1.538107922E0
2.673043032E1,1.136099994E-1,-5.687190294E-1,1.684154987E0,1.781214919E0
2.673542739E1,1.136099994E-1,-5.687190294E-1,1.684154987E0,1.781214919E0
2.674042508E1,1.136099994E-1,-5.687190294E-1,1.684154987E0,1.781214919E0
2.674542277E1,1.136099994E-1,-5.687190294E-1,1.684154987E0,1.781214919E0
2.675041908E1,-1.307130009E-1,-6.175249815E-1,1.823979020E0,1.930109442E0
2.675541538E1,-1.307130009E-1,-6.175249815E-1,1.823979020E0,1.930109442E0
2.676041185E1,-1.307130009E-1,-6.175249815E-1,1.823979020E0,1.930109442E0
2.676540831E1,-1.307130009E-1,-6.175249815E-1,1.823979020E0,1.930109442E0
2.677040585E1,-3.238489926E-1,-5.833529830E-1,1.854702950E0,1.971066185E0
2.677540339E1,-3.238489926E-1,-5.833529830E-1,1.854702950E0,1.971066185E0
2.678040017E1,-3.238489926E-1,-5.833529830E-1,1.854702950E0,1.971066185E0
2.678539698E1,-3.238489926E-1,-5.833529830E-1,1.854702950E0,1.971066185E0
2.679039510E1,-4.070860147E-1,-4.832229912E-1,1.812525988E0,1.919498356E0
2.679539322E1,-4.070860147E-1,-4.832229912E-1,1.812525988E0,1.919498356E0
2.680039091E1,-4.070860147E-1,-4.832229912E-1,1.812525988E0,1.919498356E0
2.680538860E1,-4.070860147E-1,-4.832229912E-1,1.812525988E0,1.919498356E0
2.681038490E1,-2.119379938E-1,-3.436839879E-1,1.757802010E0,1.803580966E0
2.681538121E1,-2.119379938E-1,-3.436839879E-1,1.757802010E0,1.803580966E0
2.682037876E1,-2.119379938E-1,-3.436839879E-1,1.757802010E0,1.803580966E0
2.682537634E1,-2.119379938E-1,-3.436839879E-1,1.757802010E0,1.803580966E0
2.683037372E1,1.849900037E-1,-1.922129989E-1,1.708405972E0,1.729109049E0
2.683537110E1,1.849900037E-1,-1.922129989E-1,1.708405972E0,1.729109049E0
2.684036760E1,1.849900037E-1,-1.922129989E-1,1.708405972E0,1.729109049E0
2.684536406E1,1.849900037E-1,-1.922129989E-1,1.708405972E0,1.729109049E0
2.685036079E1,5.190969706E-1,-4.744099826E-2,1.632544041E0,1.713742209E0
2.685535752E1,5.190969706E-1,-4.744099826E-2,1.632544041E0,1.713742209E0
2.686035446E1,5.190969706E-1,-4.744099826E-2,1.632544041E0,1.713742209E0
2.686535138E1,5.190969706E-1,-4.744099826E-2,1.632544041E0,1.713742209E0
2.687034881E1,7.608069777E-1,9.545999765E-2,1.495637059E0,1.680734983E0
2.687534623E1,7.608069777E-1,9.545999765E-2,1.495637059E0,1.680734983E0
2.688034372E1,7.608069777E-1,9.545999765E-2,1.495637059E0,1.680734983E0
2.688534122E1,7.608069777E-1,9.545999765E-2,1.495637059E0,1.680734983E0
2.689033815E1,8.914570212E-1,2.334460020E-1,1.189546943E0,1.504730735E0
2.689533507E1,8.914570212E-1,2.334460020E-1,1.189546943E0,1.504730735E0
2.690033276E1,8.914570212E-1,2.334460020E-1,1.189546943E0,1.504730735E0
2.690533046E1,8.914570212E-1,2.334460020E-1,1.189546943E0,1.504730735E0
2.691032635E1,9.198030233E-1,3.601230085E-1,7.421029806E-1,1.235493026E0
2.691532223E1,9.198030233E-1,3.601230085E-1,7.421029806E-1,1.235493026E0
2.692031958E1,9.198030233E-1,3.601230085E-1,7.421029806E-1,1.235493026E0
2.692531693E1,9.198030233E-1,3.601230085E-1,7.421029806E-1,1.235493026E0
2.693031416E1,8.777340055E-1,4.808520079E-1,3.909940124E-1,1.074482180E0
2.693531139E1,8.777340055E-1,4.808520079E-1,3.909940124E-1,1.074482180E0
2.694030863E1,8.777340055E-1,4.808520079E-1,3.909940124E-1,1.074482180E0
2.694530586E1,8.777340055E-1,4.808520079E-1,3.909940124E-1,1.074482180E0
2.695030325E1,8.015639782E-1,6.002339721E-1,1.457830071E-1,1.011947784E0
2.695530063E1,8.015639782E-1,6.002339721E-1,1.457830071E-1,1.011947784E0
2.696029877E1,8.015639782E-1,6.002339721E-1,1.457830071E-1,1.011947784E0
2.696529693E1,8.015639782E-1,6.002339721E-1,1.457830071E-1,1.011947784E0
2.697029435E1,7.037640214E-1,7.189490199E-1,1.769299991E-2,1.006222904E0
2.697529177E1,7.037640214E-1,7.189490199E-1,1.769299991E-2,1.006222904E0
2.698028882E1,7.037640214E-1,7.189490199E-1,1.769299991E-2,1.006222904E0
2.698528586E1,7.037640214E-1,7.189490199E-1,1.769299991E-2,1.006222904E0
2.699028328E1,5.841760039E-1,8.171240091E-1,-6.535000168E-3,1.004487907E0
2.699528070E1,5.841760039E-1,8.171240091E-1,-6.535000168E-3,1.004487907E0
2.700027834E1,5.841760039E-1,8.171240091E-1,-6.535000168E-3,1.004487907E0
2.700527599E1,5.841760039E-1,8.171240091E-1,-6.535000168E-3,1.004487907E0
2.701027292E1,4.325309992E-1,8.796910048E-1,1.994100027E-2,9.804779307E-1
2.701526984E1,4.325309992E-1,8.796910048E-1,1.994100027E-2,9.804779307E-1
2.702026692E1,4.325309992E-1,8.796910048E-1,1.994100027E-2,9.804779307E-1
2.702526400E1,4.325309992E-1,8.796910048E-1,1.994100027E-2,9.804779307E-1
2.703026111E1,2.510820031E-1,9.024760127E-1,4.665299878E-2,9.379134438E-1
2.703525823E1,2.510820031E-1,9.024760127E-1,4.665299878E-2,9.379134438E-1
2.704025526E1,2.510820031E-1,9.024760127E-1,4.665299878E-2,9.379134438E-1
2.704525230E1,2.510820031E-1,9.024760127E-1,4.665299878E-2,9.379134438E-1
2.705024969E1,4.543200135E-2,9.044100046E-1,5.416199937E-2,9.071686973E-1
2.705524707E1,4.543200135E-2,9.044100046E-1,5.416199937E-2,9.071686973E-1
2.706024400E1,4.543200135E-2,9.044100046E-1,5.416199937E-2,9.071686973E-1
2.706524092E1,4.543200135E-2,9.044100046E-1,5.416199937E-2,9.071686973E-1
2.707023815E1,-1.623560041E-1,8.893030286E-1,4.497100040E-2,9.051197377E-1
2.707523538E1,-1.623560041E-1,8.893030286E-1,4.497100040E-2,9.051197377E-1
2.708023276E1,-1.623560041E-1,8.893030286E-1,4.497100040E-2,9.051197377E-1
2.708523015E1,-1.623560041E-1,8.893030286E-1,4.497100040E-2,9.051197377E-1
2.709022753E1,-3.631489873E-1,8.569210172E-1,2.749500051E-2,9.310997754E-1
2.709522492E1,-3.631489873E-1,8.569210172E-1,2.749500051E-2,9.310997754E-1
2.710022199E1,-3.631489873E-1,8.569210172E-1,2.749500051E-2,9.310997754E-1
2.710521907E1,-3.631489873E-1,8.569210172E-1,2.749500051E-2,9.310997754E-1
2.711021661E1,-5.520709753E-1,8.160470128E-1,1.254499983E-2,9.853286081E-1
2.711521415E1,-5.520709753E-1,8.160470128E-1,1.254499983E-2,9.853286081E-1
